id,alias,name,image_url,is_closed,url,review_count,categories,rating,price,location,distance,area_code,phone_number,latitude,longitude,delivery,pickup,restaurant_reservation
KNmFmDalb4d85u67KasxNg,pagliacci-pizza-seattle-16,Pagliacci Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/W5Z3pE1rOhgK9H8iJRTK3Q/o.jpg,False,https://www.yelp.com/biz/pagliacci-pizza-seattle-16?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,155,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,$$,"{'address1': '4449 California Ave SW', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98116', 'country': 'US', 'state': 'WA', 'display_address': ['4449 California Ave SW', 'Seattle, WA 98116']}",8805.210844185154,206,726-1717,47.56338,-122.38707,True,False,False
jbX1fuS_gpgu-fXyxrqq2w,the-ridge-seattle,The Ridge,https://s3-media2.fl.yelpcdn.com/bphoto/MUs80vwz4nEU02sF0a5ERA/o.jpg,False,https://www.yelp.com/biz/the-ridge-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,235,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,$$,"{'address1': '7217 Greenwood Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['7217 Greenwood Ave N', 'Seattle, WA 98103']}",8809.712888195598,206,687-7621,47.681300056033,-122.35552383598,True,False,False
7It8e9J6dn7bVa5sJnYb7A,optimism-brewing-company-seattle-2,Optimism Brewing Company,https://s3-media2.fl.yelpcdn.com/bphoto/dK5iu33--JNBarrx1xxG7g/o.jpg,False,https://www.yelp.com/biz/optimism-brewing-company-seattle-2?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,624,"[{'alias': 'beergardens', 'title': 'Beer Gardens'}, {'alias': 'brewpubs', 'title': 'Brewpubs'}]",4.0,$$,"{'address1': '1158 Broadway', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1158 Broadway', 'Seattle, WA 98122']}",1857.743413378753,206,651-5429,47.61272,-122.32027,False,False,False
r17adtCvWYvTexfLrQX56w,cantinetta-seattle,Cantinetta,https://s3-media2.fl.yelpcdn.com/bphoto/reZ9QbNvg8Ll_m812bz5Bw/o.jpg,False,https://www.yelp.com/biz/cantinetta-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,432,"[{'alias': 'tuscan', 'title': 'Tuscan'}]",4.0,$$$,"{'address1': '3650 Wallingford Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98103', 'country': 'US', 'state': 'WA', 'display_address': ['3650 Wallingford Ave', 'Seattle, WA 98103']}",5265.880338151625,206,632-1000,47.65186,-122.33614,True,False,False
m47g3iYFOAnbJWSAasSkhA,carmines-bellevue-2,Carmine's,https://s3-media3.fl.yelpcdn.com/bphoto/ZWU5OS-Cu54ANzWDME6_eQ/o.jpg,False,https://www.yelp.com/biz/carmines-bellevue-2?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,501,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,$$$,"{'address1': '88 102nd Ave NE', 'address2': '', 'address3': None, 'city': 'Bellevue', 'zip_code': '98004', 'country': 'US', 'state': 'WA', 'display_address': ['88 102nd Ave NE', 'Bellevue, WA 98004']}",6885.344569007103,425,786-0160,47.61110110147505,-122.20388081165314,True,False,False
CDbu6A1fVHm8sZbDbD-x7A,altura-seattle,Altura,https://s3-media2.fl.yelpcdn.com/bphoto/RELTJLSrD0_47kAqYiG9Ig/o.jpg,False,https://www.yelp.com/biz/altura-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,645,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,$$$$,"{'address1': '617 Broadway E', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98102', 'country': 'US', 'state': 'WA', 'display_address': ['617 Broadway E', 'Seattle, WA 98102']}",2324.695126388281,206,402-6749,47.62488,-122.32115,True,False,False
jOeJqgJfDo9o80we0NhNeQ,pagliacci-pizza-seattle-9,Pagliacci Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/GyzLkNvO-Lf9waj30p6Dxg/o.jpg,False,https://www.yelp.com/biz/pagliacci-pizza-seattle-9?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,105,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,$$,"{'address1': '2400 10th Ave E', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98102', 'country': 'US', 'state': 'WA', 'display_address': ['2400 10th Ave E', 'Seattle, WA 98102']}",3637.263772353015,206,726-1717,47.6414985656738,-122.319732666016,True,True,False
4piwee6qENu5eLXHrUE-gQ,dicks-drive-in-seattle-16,Dick's Drive-In,https://s3-media3.fl.yelpcdn.com/bphoto/7r5Q55nh2O2sNCWoNNXvag/o.jpg,False,https://www.yelp.com/biz/dicks-drive-in-seattle-16?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1285,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",3.5,$,"{'address1': '115 Broadway E', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98102', 'country': 'US', 'state': 'WA', 'display_address': ['115 Broadway E', 'Seattle, WA 98102']}",2037.3805163206257,206,323-1300,47.61933491590288,-122.32124134110366,True,False,False
njgf391ZNgNvLRff4jKsCg,trailbend-taproom-seattle-2,Trailbend Taproom,https://s3-media1.fl.yelpcdn.com/bphoto/7QnyzmMOXV_CmAKDdzgT4g/o.jpg,False,https://www.yelp.com/biz/trailbend-taproom-seattle-2?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,84,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,$$,"{'address1': '1118 NW 50th St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98107', 'country': 'US', 'state': 'WA', 'display_address': ['1118 NW 50th St', 'Seattle, WA 98107']}",8121.180165980159,206,397-4374,47.66525,-122.3716,True,False,False
D1PaFW10wrTUEJMUedu-rQ,the-diller-room-seattle,The Diller Room,https://s3-media1.fl.yelpcdn.com/bphoto/j27Fx9WOt0tU-f3rODS12A/o.jpg,False,https://www.yelp.com/biz/the-diller-room-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,285,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,$$,"{'address1': '1224 1st Ave', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1224 1st Ave', 'Seattle, WA 98101']}",3236.3015211925613,206,467-4042,47.60677,-122.33791,True,False,False
Mm85LOfXkt0pPShDdYVM-A,cinque-terre-ristorante-seattle,Cinque Terre Ristorante,https://s3-media1.fl.yelpcdn.com/bphoto/qPpqq9b4gwaDk6HfC-T37Q/o.jpg,False,https://www.yelp.com/biz/cinque-terre-ristorante-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,584,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,$$$,"{'address1': '2001 Westlake Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2001 Westlake Ave', 'Seattle, WA 98121']}",3197.7636719546185,206,456-6300,47.6150169372559,-122.338088989258,True,True,False
9nJlVsm9GEz6DFhK5ckaYA,cafe-flora-seattle,Cafe Flora,https://s3-media1.fl.yelpcdn.com/bphoto/M33I7sWSUrsRi8mUR7647A/o.jpg,False,https://www.yelp.com/biz/cafe-flora-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1513,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,$$,"{'address1': '2901 E Madison St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98112', 'country': 'US', 'state': 'WA', 'display_address': ['2901 E Madison St', 'Seattle, WA 98112']}",1209.646812626882,206,325-9100,47.62397,-122.29521,True,False,False
rL4efHgfZ9dn4kRUJI2Hrg,bok-a-bok-fried-chicken-seattle-4,Bok a Bok Fried Chicken,https://s3-media1.fl.yelpcdn.com/bphoto/ldaFNWWv4OCFRR15i0MQTw/o.jpg,False,https://www.yelp.com/biz/bok-a-bok-fried-chicken-seattle-4?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,383,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",3.5,$,"{'address1': '1427 10th Ave', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1427 10th Ave', 'Seattle, WA 98122']}",1796.2574243755575,206,669-5976,47.6133134614014,-122.319482689557,True,True,False
6i8EM7X0mGJesKeHgHZ17g,tacos-chukis-seattle-10,Tacos Chukis,https://s3-media2.fl.yelpcdn.com/bphoto/WZqLoD6JQDIpwO8IxTgXpw/o.jpg,False,https://www.yelp.com/biz/tacos-chukis-seattle-10?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,126,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,$,"{'address1': '2215 E Union St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['2215 E Union St', 'Seattle, WA 98122']}",545.4047780515974,206,973-7994,47.612763,-122.302944,True,False,False
wQhaeUhwpvj2T9HvTj_W3g,via-tribunali-seattle-8,Via Tribunali,https://s3-media3.fl.yelpcdn.com/bphoto/YMdLBpHIJz87uHZ1HTe1QQ/o.jpg,False,https://www.yelp.com/biz/via-tribunali-seattle-8?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,278,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",3.5,$$,"{'address1': '317 W Galer St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98119', 'country': 'US', 'state': 'WA', 'display_address': ['317 W Galer St', 'Seattle, WA 98119']}",5357.67201844717,206,264-7768,47.63219,-122.36131,True,True,False
PkWVWtzNItUlo8RVFztinQ,slice-box-pizza-seattle,Slice Box Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/CptljqkZiYzt01fpCt8-bw/o.jpg,False,https://www.yelp.com/biz/slice-box-pizza-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,71,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,$,"{'address1': '1727 1st Ave S', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98134', 'country': 'US', 'state': 'WA', 'display_address': ['1727 1st Ave S', 'Seattle, WA 98134']}",4080.6542540976207,206,381-3333,47.5873437280198,-122.334459934393,True,True,False
aHawAS4ybA-9MBp-m9K3og,a-pizza-mart-seattle-11,A Pizza Mart,https://s3-media3.fl.yelpcdn.com/bphoto/ZEjq2JWpmTYu4Wj926DTXA/o.jpg,False,https://www.yelp.com/biz/a-pizza-mart-seattle-11?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,157,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.0,$,"{'address1': '2525 6th Ave', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2525 6th Ave', 'Seattle, WA 98121']}",3774.458515299555,206,903-8500,47.61837308308336,-122.34542784299565,True,True,False
T7XmistL2pQrW3hY3oTpng,salumi-artisan-cured-meats-seattle-2,Salumi Artisan Cured Meats,https://s3-media3.fl.yelpcdn.com/bphoto/T_b3jfGBKkTf6fbIQZN1Og/o.jpg,False,https://www.yelp.com/biz/salumi-artisan-cured-meats-seattle-2?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1439,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'meats', 'title': 'Meat Shops'}]",4.5,$$,"{'address1': '404 Occidental Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['404 Occidental Ave S', 'Seattle, WA 98104']}",3186.1768859545623,206,621-8772,47.59898,-122.33269,True,True,False
Wacc8wdsAAdcZ6YlCSz9Kw,fitchi-house-seattle,Fitchi House,https://s3-media1.fl.yelpcdn.com/bphoto/mXxkqgA0iKicFNH6wYZBAQ/o.jpg,False,https://www.yelp.com/biz/fitchi-house-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,59,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'uzbek', 'title': 'Uzbek'}]",4.0,,"{'address1': '405 NE 45th St', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98105', 'country': 'US', 'state': 'WA', 'display_address': ['405 NE 45th St', 'Seattle, WA 98105']}",5751.389345073068,206,545-7499,47.661223,-122.323806,True,True,False
dAwqQcPpltPp4VQwvlWSrg,the-raygun-lounge-and-gamma-ray-games-seattle,The Raygun Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/3Rdw7PBFM4CksnvziEJC9w/o.jpg,False,https://www.yelp.com/biz/the-raygun-lounge-and-gamma-ray-games-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,107,"[{'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tabletopgames', 'title': 'Tabletop Games'}]",4.0,$,"{'address1': '501 E Pine St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['501 E Pine St', 'Seattle, WA 98122']}",2226.244578124053,206,812-2521,47.6150589,-122.3252106,False,False,False
aR3TnQfXTSPzgswcL989jQ,zeeks-pizza-seattle-12,Zeeks Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/hPVQWm19SrlJI9YcqfRJMQ/o.jpg,False,https://www.yelp.com/biz/zeeks-pizza-seattle-12?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,98,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,$$,"{'address1': '1915 Queen Anne Ave N', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98109', 'country': 'US', 'state': 'WA', 'display_address': ['1915 Queen Anne Ave N', 'Seattle, WA 98109']}",5303.34409680941,206,812-2322,47.63651,-122.35727,True,True,False
czZc0dlufumMXh9-Ncq2xA,barolo-ristorante-seattle,Barolo Ristorante,https://s3-media4.fl.yelpcdn.com/bphoto/wuh5KIkfI2iIz7MY2LD4IA/o.jpg,False,https://www.yelp.com/biz/barolo-ristorante-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1314,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,$$$,"{'address1': '1940 Westlake Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98101', 'country': 'US', 'state': 'WA', 'display_address': ['1940 Westlake Ave', 'Seattle, WA 98101']}",3138.7767741334324,206,770-9000,47.614555,-122.337486,True,False,False
Jb_4rXfcEUg-H5c4RaMtpQ,unicorn-seattle,Unicorn,https://s3-media3.fl.yelpcdn.com/bphoto/0lRZTuOLaP4VVh8j3-2gIg/o.jpg,False,https://www.yelp.com/biz/unicorn-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1205,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,$$,"{'address1': '1118 E Pike St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['1118 E Pike St', 'Seattle, WA 98122']}",1624.6695309746262,206,325-6492,47.6142899,-122.31757,True,False,False
og1FbJYurFSyxY4RExgNtg,canon-seattle,Canon,https://s3-media3.fl.yelpcdn.com/bphoto/mryY4yFzMjngx_D1FKk17A/o.jpg,False,https://www.yelp.com/biz/canon-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,1012,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,$$$,"{'address1': '928 12th Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['928 12th Ave', 'Seattle, WA 98122']}",1581.8246239923524,,,47.61127,-122.31657,True,False,False
dAeObODKI5e8de3QpZVI3g,la-vita-e-bella-seattle-7,La Vita E Bella,https://s3-media2.fl.yelpcdn.com/bphoto/IdYSU6EFPuMGywFxLmfpqw/o.jpg,False,https://www.yelp.com/biz/la-vita-e-bella-seattle-7?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,711,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,$$,"{'address1': '2411 2nd Ave', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2411 2nd Ave', 'Seattle, WA 98121']}",3883.7726400717306,206,441-5322,47.6149,-122.3475,True,True,False
EIRMnC75d15rtq1SH4mWTg,ghostfish-brewing-company-seattle,Ghostfish Brewing Company,https://s3-media1.fl.yelpcdn.com/bphoto/LGuKihhZvUciD4yhO7w9pQ/o.jpg,False,https://www.yelp.com/biz/ghostfish-brewing-company-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,339,"[{'alias': 'breweries', 'title': 'Breweries'}]",4.5,$$,"{'address1': '2942 1st Ave S', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98134', 'country': 'US', 'state': 'WA', 'display_address': ['2942 1st Ave S', 'Seattle, WA 98134']}",5007.342277579664,206,397-3898,47.5763397,-122.3339005,True,False,False
cB5BbnhTiDqQ502TLlcwug,unconventional-pizza-seattle,Unconventional Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/UV-S2EceTvtqLJOSM72bYA/o.jpg,False,https://www.yelp.com/biz/unconventional-pizza-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,16,"[{'alias': 'pizza', 'title': 'Pizza'}]",2.0,$$,"{'address1': '800 E Union St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98122', 'country': 'US', 'state': 'WA', 'display_address': ['800 E Union St', 'Seattle, WA 98122']}",1967.7003369207064,206,625-0102,47.613099558574106,-122.32193476613766,False,False,False
2EXrMl28xb8BSuKSj8nD_A,king-street-bar-and-oven-seattle,King Street Bar and Oven,https://s3-media3.fl.yelpcdn.com/bphoto/vDpN9daMin4YVq4NrN4CBw/o.jpg,False,https://www.yelp.com/biz/king-street-bar-and-oven-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,113,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'pizza', 'title': 'Pizza'}]",3.0,$$,"{'address1': '170 S King St', 'address2': '', 'address3': '', 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['170 S King St', 'Seattle, WA 98104']}",3182.4469159439664,206,749-9890,47.5983877943713,-122.332100329689,True,True,False
dCwO2S65LZHuPg-WkKVajQ,brunello-ristorante-seattle,Brunello Ristorante,https://s3-media3.fl.yelpcdn.com/bphoto/VqWJNtOugsi5US-VGYwTxA/o.jpg,False,https://www.yelp.com/biz/brunello-ristorante-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,335,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,$$,"{'address1': '7115 Roosevelt Way NE', 'address2': '', 'address3': None, 'city': 'Seattle', 'zip_code': '98115', 'country': 'US', 'state': 'WA', 'display_address': ['7115 Roosevelt Way NE', 'Seattle, WA 98115']}",7687.108458728055,206,527-4778,47.68065,-122.31765,True,True,True
F3HCt2CyYqFHoxUyvugEyQ,locust-cider-market-place-seattle-3,Locust Cider Market Place,https://s3-media2.fl.yelpcdn.com/bphoto/oPCa_OQHQGD_VnlEWtb4oA/o.jpg,False,https://www.yelp.com/biz/locust-cider-market-place-seattle-3?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,36,"[{'alias': 'cideries', 'title': 'Cideries'}, {'alias': 'brewpubs', 'title': 'Brewpubs'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.5,$$,"{'address1': '2003 Western Ave', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['2003 Western Ave', 'Seattle, WA 98121']}",3682.165289740688,206,403-1693,47.61079,-122.34481,True,False,False
ySXEOd1idH8WJDgjcKU2IQ,mod-pizza-seattle-15,MOD Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/EEo-o8r_eOObgoB1HYo9JA/o.jpg,False,https://www.yelp.com/biz/mod-pizza-seattle-15?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,40,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'salad', 'title': 'Salad'}]",3.5,,"{'address1': '202 Occidental Ave S', 'address2': None, 'address3': None, 'city': 'Seattle', 'zip_code': '98104', 'country': 'US', 'state': 'WA', 'display_address': ['202 Occidental Ave S', 'Seattle, WA 98104']}",3093.847794915163,206,338-7356,47.600494,-122.332478,True,True,False
NRcFP4JIvQm_tEssy1hYnQ,pagliacci-pizza-seattle-28,Pagliacci Pizza,https://s3-media3.fl.yelpcdn.com/bphoto/S0l9BI1LEgOBzkGPU56nrA/o.jpg,False,https://www.yelp.com/biz/pagliacci-pizza-seattle-28?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,4,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,$,"{'address1': 'Lander Hall', 'address2': '1245 Campus Pkwy NE', 'address3': '', 'city': 'Seattle', 'zip_code': '98195', 'country': 'US', 'state': 'WA', 'display_address': ['Lander Hall', '1245 Campus Pkwy NE', 'Seattle, WA 98195']}",4962.151456965992,206,726-1717,47.6558651,-122.3151462,False,False,False
NGJ08D3NgxUR-DnUQB7mmA,bambinos-pizzeria-seattle,Bambino's Pizzeria,https://s3-media1.fl.yelpcdn.com/bphoto/t9roZGuic2-jI65L22RhaA/o.jpg,False,https://www.yelp.com/biz/bambinos-pizzeria-seattle?adjust_creative=M_n_c0bs2T-9fpMzepv-5g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=M_n_c0bs2T-9fpMzepv-5g,577,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",3.5,$$,"{'address1': '401 Cedar St', 'address2': None, 'address3': '', 'city': 'Seattle', 'zip_code': '98121', 'country': 'US', 'state': 'WA', 'display_address': ['401 Cedar St', 'Seattle, WA 98121']}",3933.700309589998,206,269-2222,47.6179,-122.34761,False,True,False
